Rank,Player Name,Deck Name,Match Record,Game Record,Points,OMW%,TGW%,OGW%,Player Profile Name,Player Profile URL,Decklist URL,Match Total,Location
63,63,Jackson Scully,Mono-Blue Belcher,"[1, 2, 0]","[2, 4, 0]",3,61.11111,33.33333,58.18071,UglyIdiot,https://melee.gg/Profile/Index/UglyIdiot,https://melee.gg/Decklist/View/1d13993f-8747-4ed7-9e4c-b34a00da96a2,3.0,rcq_orlando_08_31_2025
64,64,Marvin Reyna,Grixis Oculus,"[1, 2, 0]","[4, 5, 0]",3,60.74074,44.44444,52.22222,Un0s1,https://melee.gg/Profile/Index/Un0s1,https://melee.gg/Decklist/View/3aa82960-48a9-427e-bf04-b34a00263ff5,3.0,rcq_orlando_08_31_2025
65,65,DerG1,Mono-Green,"[1, 3, 0]","[4, 7, 0]",3,58.33333,36.36364,52.30655,DerG1,https://melee.gg/Profile/Index/DerG1,https://melee.gg/Decklist/View/0bb4f489-ebe9-48c4-9201-b34a003efb3a,4.0,rcq_orlando_08_31_2025
66,66,Phillip Lucas,Boros,"[1, 2, 0]","[4, 4, 0]",3,57.77778,50.0,52.70147,Ghost11157,https://melee.gg/Profile/Index/Ghost11157,https://melee.gg/Decklist/View/67a72552-9ef9-47e3-9b26-b34a003e395f,3.0,rcq_orlando_08_31_2025
67,67,William Greenwood,Orzhov Aggro,"[1, 2, 0]","[3, 4, 0]",3,55.55556,42.85714,51.28205,Lelouchiscool,https://melee.gg/Profile/Index/Lelouchiscool,https://melee.gg/Decklist/View/3589aaf3-17c6-417a-a3cc-b34a00c9c1d0,3.0,rcq_orlando_08_31_2025
68,68,VaineAlt,Mono-Red Storm,"[1, 2, 0]","[3, 4, 0]",3,55.55556,42.85714,51.19826,VaineAlt,https://melee.gg/Profile/Index/VaineAlt,https://melee.gg/Decklist/View/d530d9c4-96ae-46d7-8d6c-b34a00dd2988,3.0,rcq_orlando_08_31_2025
69,69,Eli Swafford,Mono-Blue Belcher,"[1, 2, 0]","[3, 4, 0]",3,53.33333,42.85714,51.85185,eswaff,https://melee.gg/Profile/Index/eswaff,https://melee.gg/Decklist/View/36c11ec6-6abd-4b77-8db4-b34a00da67b7,3.0,rcq_orlando_08_31_2025
70,70,David Vo,Boros Midrange,"[1, 2, 0]","[3, 5, 0]",3,50.0,37.5,48.14815,dvo7489,https://melee.gg/Profile/Index/dvo7489,https://melee.gg/Decklist/View/b2ce4f8c-3df2-4d15-b531-b34a00bfad05,3.0,rcq_orlando_08_31_2025
71,71,Michael Mann,Esper,"[1, 3, 0]","[3, 6, 0]",3,50.0,33.33333,48.78472,michaelmann131,https://melee.gg/Profile/Index/michaelmann131,https://melee.gg/Decklist/View/306ef5ca-6095-4b35-b991-b34a00dc9f24,4.0,rcq_orlando_08_31_2025
72,72,Billy Vasilakis,Esper Midrange,"[1, 4, 0]","[3, 8, 0]",3,50.0,27.27273,51.73626,Fatsuno,https://melee.gg/Profile/Index/Fatsuno,https://melee.gg/Decklist/View/eb4d6d02-02b1-4744-8f71-b34a0034c68b,5.0,rcq_orlando_08_31_2025
