Rank,Player Name,Deck Name,Match Record,Game Record,Points,OMW%,TGW%,OGW%,Player Profile Name,Player Profile URL,Decklist URL,Match Total,Location
50,50,Buliao Huang,Jeskai Blink,"[2, 2, 0]","[6, 4, 0]",6,45.83333,60.0,43.54167,Hazarsta,https://melee.gg/Profile/Index/Hazarsta,https://melee.gg/Decklist/View/61ab2a2a-629d-4b16-b3b6-b38200106d57,4.0,rcq_baltimore_10_26_2025
51,51,Connor Balloun,Jeskai,"[2, 2, 0]","[5, 4, 0]",6,45.83333,55.55556,45.18086,Spoonhandsmcgee,https://melee.gg/Profile/Index/Spoonhandsmcgee,https://melee.gg/Decklist/View/ac328b28-6567-4383-abac-b38200d835f0,4.0,rcq_baltimore_10_26_2025
52,52,Joey Sprouse,Izzet Affinity,"[2, 2, 0]","[6, 6, 0]",6,43.05556,50.0,43.75875,rarehunter13,https://melee.gg/Profile/Index/rarehunter13,https://melee.gg/Decklist/View/d4e7ebc7-6524-473a-b98c-b38200d9962d,4.0,rcq_baltimore_10_26_2025
53,53,ianreifenberger,Mono-Green Amulet Titan,"[2, 4, 0]","[6, 9, 0]",6,36.11111,40.0,39.44088,ianreifenberger,https://melee.gg/Profile/Index/ianreifenberger,https://melee.gg/Decklist/View/ed54b270-fbc0-47d2-8815-b38200cb9e8b,6.0,rcq_baltimore_10_26_2025
54,54,Andrew Vuong,W-U-R-G Control,"[1, 2, 1]","[5, 5, 0]",4,50.0,50.0,52.20238,Parrotlet,https://melee.gg/Profile/Index/Parrotlet,https://melee.gg/Decklist/View/85192b2f-5e97-40de-94f8-b38200d9beb0,4.0,rcq_baltimore_10_26_2025
55,55,TekiAkuma,W-U-B-R-G Domain Zoo,"[1, 2, 1]","[3, 5, 0]",4,48.33333,37.5,51.76471,TekiAkuma,https://melee.gg/Profile/Index/TekiAkuma,https://melee.gg/Decklist/View/3e929df2-2d84-4c91-822f-b38200248d4f,4.0,rcq_baltimore_10_26_2025
56,56,Chad Murphy,Izzet Prowess,"[1, 3, 1]","[4, 6, 3]",4,39.33333,38.46154,43.27778,keska,https://melee.gg/Profile/Index/keska,https://melee.gg/Decklist/View/bc724051-839f-402e-8acb-b38200cb3b90,5.0,rcq_baltimore_10_26_2025
57,57,kevgo,Jeskai Blink,"[1, 2, 1]","[2, 5, 0]",4,39.16667,28.57143,42.01389,kevgo,https://melee.gg/Profile/Index/kevgo,https://melee.gg/Decklist/View/558eea32-8c94-43cf-a3de-b3810188eb62,4.0,rcq_baltimore_10_26_2025
58,58,Jack Potter,Mono-Green Amulet Titan,"[1, 2, 0]","[3, 5, 0]",3,74.07407,37.5,64.35185,houseofmana,https://melee.gg/Profile/Index/houseofmana,https://melee.gg/Decklist/View/e8d1c806-5745-447b-a941-b38200d30b95,3.0,rcq_baltimore_10_26_2025
59,59,Aaron Kaufman-Haft,Mono-Green Amulet Titan,"[1, 2, 0]","[2, 5, 0]",3,61.11111,28.57143,53.33333,AaronKH,https://melee.gg/Profile/Index/AaronKH,https://melee.gg/Decklist/View/d232cab7-1e4a-4887-8212-b38200d8ab3c,3.0,rcq_baltimore_10_26_2025
